"id","commodity","classification","grade","sex","market","wholesale","retail","supply_volume","county","date"
1293,"Rice","Sindano","-","-","Miruka","112.00/Kg","150.00/Kg","6000.00","Nyamira","2024-02-28"
1294,"Rice","Sindano","-","-","Nyamakima","167.60/Kg","180.00/Kg",NULL,"Nairobi","2024-02-28"
1295,"Rice","Pishori","-","-","Nyamakima","160.00/Kg","190.00/Kg",NULL,"Nairobi","2024-02-28"
1296,"Ground Nuts","Large Brown","-","-","Isebania Market"," - ","2401.20/Kg","1500.00","Migori","2024-03-09"
1297,"Ground Nuts","Large Brown","-","-","Molo"," - ","340.00/Kg","60.00","Nakuru","2024-03-09"
1298,"Ground Nuts","Small Red","-","-","Bungoma town","250.00/Kg","300.00/Kg","1400.00","Bungoma","2024-03-08"
1299,"Wheat","-","-","-","Kerugoya","70.00/Kg","100.00/Kg","1000.00","Kirinyaga","2022-12-23"
1300,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","80.00/Kg","810.00","Machakos","2022-12-23"
1301,"Red Sorghum","-","-","-","Busia Market","4.00/Kg","75.00/Kg","270.00","Busia","2024-02-01"
1302,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","90.00/Kg",NULL,"Nairobi","2024-02-01"
1303,"Rice","Sindano","-","-","Nyeri open air","150.00/Kg","170.00/Kg",NULL,"Nyeri","2024-02-28"
1304,"Ground Nuts","Large Brown","-","-","Kabiyet Market","250.00/Kg","350.00/Kg","2000.00","Nandi","2024-03-08"
1305,"Ground Nuts","Large Brown","-","-","Daraja Mbili","177.78/Kg","220.00/Kg","550.00","Kisii","2024-03-08"
1306,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","6300.00","Uasin-Gishu","2022-12-23"
1307,"Red Sorghum","-","-","-","Tseikuru","30.00/Kg","40.00/Kg","1000.00","Kitui","2024-02-01"
1308,"Red Sorghum","-","-","-","Kutus","70.00/Kg","75.00/Kg","0.00","Kirinyaga","2024-02-01"
1309,"Red Sorghum","-","-","-","Rongo","40.00/Kg","47.39/Kg","2550.00","Migori","2024-01-31"
1310,"Rice","Pishori","-","-","Nyeri open air","190.00/Kg","210.00/Kg",NULL,"Nyeri","2024-02-28"
1311,"Rice","Sindano","-","-","Gikomba","125.00/Kg","170.00/Kg","9000.00","Nairobi","2024-02-27"
1312,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-03-08"
1313,"Ground Nuts","Large Brown","-","-","Lungalunga","150.00/Kg","200.00/Kg","3000.00","Kwale","2024-03-08"
1314,"Ground Nuts","Large Brown","-","-","Mabera","225.00/Kg","250.00/Kg","4800.00","Migori","2024-03-08"
1315,"Wheat","-","-","-","Kangemi Market","65.00/Kg","100.00/Kg",NULL,"Nairobi","2022-12-23"
1316,"Wheat","-","-","-","Maua","88.89/Kg","100.00/Kg","540.00","Meru","2022-12-22"
1317,"Wheat","-","-","-","Kutus","90.46/Kg","99.50/Kg","0.00","Kirinyaga","2022-12-22"
1318,"Red Sorghum","-","-","-","Miruka","70.00/Kg","150.00/Kg","1350.00","Nyamira","2024-01-31"
1319,"Red Sorghum","-","-","-","Gatunga","30.00/Kg","37.00/Kg","10000.00","Tharaka-Nithi","2024-01-31"
1320,"Rice","Pishori","-","-","Gikomba","140.00/Kg","200.00/Kg","12000.00","Nairobi","2024-02-27"
1321,"Rice","Pishori","-","-","Kerugoya","160.00/Kg","200.00/Kg","2000.00","Kirinyaga","2024-02-27"
1322,"Rice","Pishori","-","-","Ngurubani Market","150.00/Kg","170.00/Kg","40000.00","Kirinyaga","2024-02-27"
1323,"Ground Nuts","Large Brown","-","-","Rongo","197.47/Kg","217.22/Kg","1500.00","Migori","2024-03-07"
1324,"Ground Nuts","Large Brown","-","-","Kerugoya","280.00/Kg","350.00/Kg","800.00","Kirinyaga","2024-03-07"
1325,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2022-12-22"
1326,"Wheat","-","-","-","Eldoret Main","90.00/Kg","110.00/Kg","6300.00","Uasin-Gishu","2022-12-22"
1327,"Wheat","-","-","-","Kangemi Market","75.00/Kg","100.00/Kg",NULL,"Nairobi","2022-12-22"
1328,"Red Sorghum","-","-","-","Makutano Kirinyaga","30.00/Kg","40.00/Kg","800.00","Kirinyaga","2024-01-31"
1329,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ",NULL,"Nakuru","2024-01-31"
1330,"Red Sorghum","-","-","-","Chepterit Market - Nandi","88.89/Kg","125.00/Kg","450.00","Nandi","2024-01-31"
1331,"Rice","IRR","-","-","Bondeni","120.00/Kg","140.00/Kg","500.00","Trans-Nzoia","2024-02-27"
1332,"Rice","Sindano","-","-","Kawangware"," - ","170.00/Kg",NULL,"Nairobi","2024-02-27"
1333,"Ground Nuts","Large Brown","-","-","Cheptulu"," - ","275.00/Kg","500.00","Vihiga","2024-03-07"
1334,"Ground Nuts","Large Brown","-","-","Maua","220.00/Kg","250.00/Kg","900.00","Meru","2024-03-07"
1335,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","230.00/Kg",NULL,"Nairobi","2024-03-07"
1336,"Wheat","-","-","-","Nyeri open air","66.67/Kg","80.00/Kg",NULL,"Nyeri","2022-12-21"
1337,"Wheat","-","-","-","Kajiado Market","100.00/Kg","187.50/Kg","7000.00","Kajiado","2022-12-21"
1338,"Wheat","-","-","-","Nyakoe","48.33/Kg","100.00/Kg","120.00","Kisii","2022-12-21"
1339,"Red Sorghum","-","-","-","Kangeta","70.00/Kg","80.00/Kg","400.00","Meru","2024-01-31"
1340,"Rice","Pishori","-","-","Kawangware"," - ","180.00/Kg",NULL,"Nairobi","2024-02-27"
1341,"Rice","IRR","-","-","Chuka","124.00/Kg","140.00/Kg","4000.00","Tharaka-Nithi","2024-02-27"
1342,"Rice","Pishori","-","-","Rongo","174.00/Kg","131.36/Kg","5000.00","Migori","2024-02-26"
1343,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-03-07"
1344,"Ground Nuts","Large Brown","-","-","Kawangware","235.00/Kg","270.00/Kg",NULL,"Nairobi","2024-03-07"
1345,"Ground Nuts","Large Brown","-","-","Gikomba","215.00/Kg","290.00/Kg",NULL,"Nairobi","2024-03-07"
1346,"Wheat","-","-","-","Chaka","63.33/Kg","90.00/Kg","1600.00","Nyeri","2022-12-21"
1347,"Wheat","-","-","-","Nakuru Wakulima","633.33/Kg","70.00/Kg","1350.00","Nakuru","2022-12-21"
1348,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","130.00","Lamu","2022-12-21"
1349,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-31"
1350,"Red Sorghum","-","-","-","Gikomba","61.11/Kg","110.00/Kg",NULL,"Nairobi","2024-01-31"
1351,"Rice","IRR","-","-","Aram","132.00/Kg","135.66/Kg","3500.00","Siaya","2024-02-26"
1352,"Rice","Sindano","-","-","Molo"," - ","200.00/Kg","120.00","Nakuru","2024-02-26"
1353,"Rice","Sindano","-","-","Kutus","120.00/Kg","130.00/Kg","0.00","Kirinyaga","2024-02-26"
1354,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-03-07"
1355,"Ground Nuts","Large Brown","-","-","Nyeri open air","300.00/Kg","240.00/Kg","3500.00","Nyeri","2024-03-06"
1356,"Wheat","-","-","-","Diani Market","130.00/Kg","140.00/Kg","2000.00","Kwale","2022-12-20"
1357,"Wheat","-","-","-","Naivasha Market","80.00/Kg","100.00/Kg",NULL,"Nakuru","2022-12-20"
1358,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","720.00","Machakos","2022-12-20"
1359,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","45.00","Nakuru","2024-01-30"
1360,"Red Sorghum","-","-","-","Isebania Market"," - ","80.00/Kg","1000.00","Migori","2024-01-30"
1361,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ",NULL,"Nakuru","2024-01-30"
1362,"Rice","Pishori","-","-","Kutus","160.00/Kg","170.00/Kg","2100.00","Kirinyaga","2024-02-26"
1363,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-26"
1364,"Ground Nuts","Large Brown","-","-","Cheptulu"," - ","275.00/Kg","650.00","Vihiga","2024-03-06"
1365,"Ground Nuts","Large Brown","-","-","Nyakoe","180.00/Kg","240.00/Kg","1600.00","Kisii","2024-03-06"
1366,"Ground Nuts","Large Brown","-","-","Miruka"," - ","275.00/Kg","900.00","Nyamira","2024-03-06"
1367,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg","70.00/Kg",NULL,"Nakuru","2022-12-20"
1368,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg","70.00/Kg",NULL,"Nakuru","2022-12-19"
1369,"Red Sorghum","-","-","-","Maua","60.00/Kg","70.00/Kg","1200.00","Meru","2024-01-30"
1370,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-01-30"
1371,"Red Sorghum","-","-","-","Ngurubani Market","30.00/Kg","40.00/Kg","500.00","Kirinyaga","2024-01-30"
1372,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-26"
1373,"Rice","Sindano","-","-","Khayega","144.00/Kg","160.00/Kg","1500.00","Kakamega","2024-02-25"
1374,"Ground Nuts","Small Red","-","-","Naivasha Market","300.00/Kg","320.00/Kg",NULL,"Nakuru","2024-03-06"
1375,"Ground Nuts","Large Brown","-","-","Naivasha Market","270.00/Kg","300.00/Kg",NULL,"Nakuru","2024-03-06"
1376,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-03-06"
1377,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2022-12-19"
1378,"Wheat","-","-","-","Cheptiret - Uasin Gishu","75.00/Kg","90.00/Kg","5000.00","Uasin-Gishu","2022-12-19"
1379,"Red Sorghum","-","-","-","Kitale Municipality Market","60.00/Kg","100.00/Kg","200.00","Trans-Nzoia","2024-01-29"
1380,"Red Sorghum","-","-","-","Aram","37.05/Kg","46.32/Kg","2500.00","Siaya","2024-01-29"
1381,"Rice","Pishori","-","-","Nyamakima","161.67/Kg","190.00/Kg",NULL,"Nairobi","2024-02-24"
1382,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-23"
1383,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-23"
1384,"Ground Nuts","Small Red","-","-","Webuye town","240.00/Kg","250.00/Kg","1800.00","Bungoma","2024-03-06"
1385,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","230.00/Kg",NULL,"Nairobi","2024-03-06"
1386,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","5600.00","Uasin-Gishu","2022-12-19"
1387,"Wheat","-","-","-","Kasuku","61.11/Kg","70.00/Kg","90.00","Nyandarua","2022-12-18"
1388,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","90.00/Kg","3500.00","Laikipia","2022-12-17"
1389,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","40.00","Nakuru","2024-01-29"
1390,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ",NULL,"Nakuru","2024-01-29"
1391,"Rice","Pishori","-","-","Rongo","174.00/Kg","131.43/Kg","2500.00","Migori","2024-02-23"
1392,"Rice","IRR","-","-","Chuka","128.00/Kg","140.00/Kg","4000.00","Tharaka-Nithi","2024-02-23"
1393,"Green Grams","Hybrid/ polished","-","-","Kibiok","150.00/Kg","175.00/Kg","800.00","Nandi","2024-03-10"
1394,"Ground Nuts","Large Brown","-","-","Kerugoya","280.00/Kg","350.00/Kg","750.00","Kirinyaga","2024-03-05"
1395,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","90.00","Lamu","2022-12-17"
1396,"Wheat","-","-","-","Daraja Mbili","61.11/Kg","100.00/Kg","240.00","Kisii","2022-12-16"
1397,"Red Sorghum","-","-","-","Gikomba","62.78/Kg","110.00/Kg",NULL,"Nairobi","2024-01-29"
1398,"Red Sorghum","-","-","-","Kagio","80.00/Kg","100.00/Kg",NULL,"Kirinyaga","2024-01-29"
1399,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-29"
1400,"Rice","Pishori","-","-","Kerugoya","170.00/Kg","200.00/Kg","1800.00","Kirinyaga","2024-02-23"
1401,"Rice","Pishori","-","-","Ngurubani Market","150.00/Kg","170.00/Kg","40000.00","Kirinyaga","2024-02-23"
1402,"Green Grams","Makueni","-","-","Molo"," - ","160.00/Kg","50.00","Nakuru","2024-03-09"
1403,"Green Grams","Local-Special","-","-","Bungoma town","125.00/Kg","150.00/Kg","1300.00","Bungoma","2024-03-08"
1404,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-03-05"
1405,"Ground Nuts","Large Brown","-","-","Kabiyet Market","250.00/Kg","27.27/Kg","2500.00","Nandi","2024-03-05"
1406,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","630.00","Machakos","2022-12-16"
1407,"Wheat","-","-","-","Machakos Main Market"," - ","120.00/Kg",NULL,"Machakos","2022-12-16"
1408,"Red Sorghum","-","-","-","Kutus","70.00/Kg","80.00/Kg","450.00","Kirinyaga","2024-01-29"
1409,"Red Sorghum","-","-","-","Kibiok","100.00/Kg","125.00/Kg","650.00","Nandi","2024-01-28"
1410,"Rice","Pishori","-","-","Makutano Kirinyaga","150.00/Kg","170.00/Kg","2500.00","Kirinyaga","2024-02-23"
1411,"Rice","Pishori","-","-","Rongo","174.00/Kg","121.15/Kg","5000.00","Migori","2024-02-22"
1412,"Green Grams","Hybrid/ polished","-","-","Bungoma town","125.00/Kg","150.00/Kg","1500.00","Bungoma","2024-03-08"
1413,"Green Grams","Hybrid/ polished","-","-","Kabiyet Market","100.00/Kg","150.00/Kg","3500.00","Nandi","2024-03-08"
1414,"Ground Nuts","Large Brown","-","-","Cheptulu"," - ","275.00/Kg","530.00","Vihiga","2024-03-05"
1415,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg","65.00/Kg",NULL,"Nakuru","2022-12-16"
1416,"Wheat","-","-","-","Kerugoya","70.00/Kg","100.00/Kg","1000.00","Kirinyaga","2022-12-16"
1417,"Beans Red Haricot (Wairimu)","-","-","-","Kibiok","125.00/Kg","140.00/Kg","350.00","Nandi","2024-03-10"
1418,"Red Sorghum","-","-","-","Mbale"," - ","58.51/Kg","1000.00","Vihiga","2024-01-27"
1419,"Red Sorghum","-","-","-","Marindi"," - ","75.00/Kg","4900.00","Migori","2024-01-27"
1420,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-22"
1421,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-22"
1422,"Green Grams","Hybrid/ polished","-","-","Nakuru Top Market"," - ","170.00/Kg",NULL,"Nakuru","2024-03-08"
1423,"Green Grams","Hybrid/ polished","-","-","Daraja Mbili","1000.00/Kg","120.00/Kg","2500.00","Kisii","2024-03-08"
1424,"Ground Nuts","Small Red","-","-","Cheptulu"," - ","300.00/Kg","460.00","Vihiga","2024-03-05"
1425,"Ground Nuts","Small Red","-","-","Ahero","275.00/Kg","300.00/Kg","1800.00","Kisumu","2024-03-05"
1426,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","2700.00","Uasin-Gishu","2022-12-16"
1427,"Wheat","-","-","-","Kimumu","140.00/Kg","150.00/Kg","3500.00","Uasin-Gishu","2022-12-16"
1428,"Beans Red Haricot (Wairimu)","-","-","-","Isebania Market"," - ","120.00/Kg","2400.00","Migori","2024-03-09"
1429,"Beans Red Haricot (Wairimu)","-","-","-","Molo"," - ","200.00/Kg","40.00","Nakuru","2024-03-09"
1430,"Red Sorghum","-","-","-","Rongo","39.49/Kg","47.39/Kg","1200.00","Migori","2024-01-26"
1431,"Rice","Pishori","-","-","Kagio","150.00/Kg","180.00/Kg",NULL,"Kirinyaga","2024-02-22"
1432,"Rice","Sindano","-","-","Nyeri open air","158.00/Kg","170.00/Kg",NULL,"Nyeri","2024-02-21"
1433,"Green Grams","Makueni","-","-","Nakuru Wakulima","110.00/Kg"," - ",NULL,"Nakuru","2024-03-08"
1434,"Green Grams","Local-Special","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-08"
1435,"Ground Nuts","Large Brown","-","-","Ahero","225.00/Kg","250.00/Kg","3900.00","Kisumu","2024-03-05"
1436,"Ground Nuts","Large Brown","-","-","Katito","200.00/Kg","250.00/Kg","5500.00","Kisumu","2024-03-05"
1437,"Wheat","-","-","-","Nyakoe","62.22/Kg","80.00/Kg","180.00","Kisii","2022-12-16"
1438,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg","70.00/Kg",NULL,"Nakuru","2022-12-15"
1439,"Beans Red Haricot (Wairimu)","-","-","-","Kabiyet Market","450.00/Kg","500.00/Kg","5000.00","Nandi","2024-03-08"
1440,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","630.00/Kg"," - ",NULL,"Nakuru","2024-03-08"
1441,"Red Sorghum","-","-","-","Serem - Vihiga"," - ","117.65/Kg","900.00","Vihiga","2024-01-26"
1442,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ","3600.00","Nakuru","2024-01-26"
1443,"Rice","Pishori","-","-","Nyeri open air","180.00/Kg","200.00/Kg",NULL,"Nyeri","2024-02-21"
1444,"Rice","Sindano","-","-","Kawangware","167.00/Kg","180.00/Kg",NULL,"Nairobi","2024-02-21"
1445,"Green Grams","Hybrid/ polished","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-08"
1446,"Green Grams","Hybrid/ polished","-","-","Chuka","88.89/Kg","100.00/Kg","720.00","Tharaka-Nithi","2024-03-08"
1447,"Ground Nuts","Small Red","-","-","Kawangware","270.00/Kg","300.00/Kg",NULL,"Nairobi","2024-03-05"
1448,"Ground Nuts","Large Brown","-","-","Kawangware","235.00/Kg","260.00/Kg",NULL,"Nairobi","2024-03-05"
1449,"Wheat","-","-","-","Maua","88.89/Kg","100.00/Kg","540.00","Meru","2022-12-15"
1450,"Wheat","-","-","-","Kajiado Market","100.00/Kg","200.00/Kg","7000.00","Kajiado","2022-12-14"
1451,"Beans Red Haricot (Wairimu)","-","-","-","Daraja Mbili","120.00/Kg","140.00/Kg","600.00","Kisii","2024-03-08"
1452,"Beans Red Haricot (Wairimu)","-","-","-","Chuka","100.00/Kg","150.00/Kg","1800.00","Tharaka-Nithi","2024-03-08"
1453,"Red Sorghum","-","-","-","Molo"," - ","160.00/Kg","45.00","Nakuru","2024-01-26"
1454,"Red Sorghum","-","-","-","Bungoma town","75.00/Kg","100.00/Kg","3000.00","Bungoma","2024-01-26"
1455,"Rice","Pishori","-","-","Kawangware"," - ","170.00/Kg",NULL,"Nairobi","2024-02-21"
1456,"Rice","Sindano","-","-","Suneka","170.00/Kg","208.33/Kg","1500.00","Kisii","2024-02-21"
1457,"Green Grams","Local-Special","-","-","Mabera","134.62/Kg","153.85/Kg","5400.00","Migori","2024-03-08"
1458,"Green Grams","Makueni","-","-","Ngurubani Market","88.89/Kg","100.00/Kg","1200.00","Kirinyaga","2024-03-08"
1459,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","230.00/Kg",NULL,"Nairobi","2024-03-05"
1460,"Ground Nuts","Large Brown","-","-","Gikomba","210.00/Kg","275.00/Kg",NULL,"Nairobi","2024-03-05"
1461,"Wheat","-","-","-","Cheptiret - Uasin Gishu","75.00/Kg","90.00/Kg","5000.00","Uasin-Gishu","2022-12-14"
1462,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg","75.00/Kg","9900.00","Nakuru","2022-12-14"
1463,"Beans Red Haricot (Wairimu)","-","-","-","Ngurubani Market","93.33/Kg","100.00/Kg","4000.00","Kirinyaga","2024-03-08"
1464,"Beans Red Haricot (Wairimu)","-","-","-","Makutano Kirinyaga","94.44/Kg","100.00/Kg","4000.00","Kirinyaga","2024-03-08"
1465,"Red Sorghum","-","-","-","Gikomba","61.11/Kg","100.00/Kg",NULL,"Nairobi","2024-01-26"
1466,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-01-26"
1467,"Rice","Pishori","-","-","Nyamakima","161.67/Kg","190.00/Kg",NULL,"Nairobi","2024-02-21"
1468,"Rice","Sindano","-","-","Molo"," - ","200.00/Kg","180.00","Nakuru","2024-02-21"
1469,"Green Grams","Makueni","-","-","Makutano Kirinyaga","88.89/Kg","100.00/Kg","1500.00","Kirinyaga","2024-03-08"
1470,"Green Grams","Local-Special","-","-","Rongo","83.33/Kg","110.58/Kg","1400.00","Migori","2024-03-07"
1471,"Ground Nuts","Small Red","-","-","Awendo","161.11/Kg","204.55/Kg",NULL,"Migori","2024-03-04"
1472,"Ground Nuts","Large Brown","-","-","Awendo","172.22/Kg","208.33/Kg",NULL,"Migori","2024-03-04"
1473,"Wheat","-","-","-","Serem - Vihiga"," - ","90.00/Kg","300.00","Vihiga","2022-12-14"
1474,"Wheat","-","-","-","Embu Town","77.78/Kg","110.00/Kg","1500.00","Embu","2022-12-14"
1475,"Beans Red Haricot (Wairimu)","-","-","-","Isebania Market"," - ","120.00/Kg","3400.00","Migori","2024-03-07"
1476,"Beans Red Haricot (Wairimu)","-","-","-","Kerugoya","161.11/Kg","215.00/Kg","2500.00","Kirinyaga","2024-03-07"
1477,"Red Sorghum","-","-","-","Ngurubani Market","31.11/Kg","40.00/Kg","800.00","Kirinyaga","2024-01-26"
1478,"Red Sorghum","-","-","-","Makutano Kirinyaga","31.11/Kg","40.00/Kg","500.00","Kirinyaga","2024-01-26"
1479,"Rice","Pishori","-","-","Makutano Kirinyaga","150.00/Kg","170.00/Kg","2500.00","Kirinyaga","2024-02-21"
1480,"Rice","Pishori","-","-","Kerugoya","160.00/Kg","200.00/Kg","1800.00","Kirinyaga","2024-02-20"
1481,"Green Grams","Makueni","-","-","Kerugoya","144.44/Kg","175.00/Kg","2000.00","Kirinyaga","2024-03-07"
1482,"Green Grams","Local-Special","-","-","Kerugoya","133.33/Kg","160.00/Kg","1900.00","Kirinyaga","2024-03-07"
1483,"Ground Nuts","Large Brown","-","-","Molo"," - ","230.00/Kg","80.00","Nakuru","2024-03-04"
1484,"Ground Nuts","Small Red","-","-","Cheptulu"," - ","300.00/Kg","400.00","Vihiga","2024-03-04"
1485,"Wheat","-","-","-","Nyamakima","80.00/Kg","130.00/Kg",NULL,"Nairobi","2022-12-14"
1486,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","110.00","Lamu","2022-12-14"
1487,"Beans Red Haricot (Wairimu)","-","-","-","Cheptulu"," - ","200.00/Kg","800.00","Vihiga","2024-03-07"
1488,"Beans Red Haricot (Wairimu)","-","-","-","Nyamakima","93.00/Kg","130.00/Kg",NULL,"Nairobi","2024-03-07"
1489,"Red Sorghum","-","-","-","Kitale Municipality Market","60.00/Kg","100.00/Kg","300.00","Trans-Nzoia","2024-01-25"
1490,"Red Sorghum","-","-","-","Aram","37.05/Kg","46.32/Kg","1800.00","Siaya","2024-01-25"
1491,"Rice","Pishori","-","-","Nyamakima","162.00/Kg","190.00/Kg",NULL,"Nairobi","2024-02-20"
1492,"Rice","Sindano","-","-","Nyamakima","156.00/Kg","170.00/Kg",NULL,"Nairobi","2024-02-20"
1493,"Green Grams","Local-Special","-","-","Cheptulu"," - ","150.00/Kg","950.00","Vihiga","2024-03-07"
1494,"Green Grams","Hybrid/ polished","-","-","Maua","77.78/Kg","90.00/Kg","10800.00","Meru","2024-03-07"
1495,"Ground Nuts","Large Brown","-","-","Cheptulu"," - ","275.00/Kg","500.00","Vihiga","2024-03-04"
1496,"Ground Nuts","Small Red","-","-","Aram","192.31/Kg","213.68/Kg","150.00","Siaya","2024-03-04"
1497,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg","75.00/Kg",NULL,"Nakuru","2022-12-13"
1498,"Wheat","-","-","-","Kerugoya","75.00/Kg","100.00/Kg","1500.00","Kirinyaga","2022-12-13"
1499,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-03-07"
1500,"Beans Red Haricot (Wairimu)","-","-","-","Gikomba","127.78/Kg","175.00/Kg",NULL,"Nairobi","2024-03-07"
1501,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ",NULL,"Nakuru","2024-01-25"
1502,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-25"
1503,"Rice","Sindano","-","-","Gikomba","130.00/Kg","170.00/Kg",NULL,"Nairobi","2024-02-20"
1504,"Rice","Pishori","-","-","Gikomba","155.00/Kg","200.00/Kg",NULL,"Nairobi","2024-02-20"
1505,"Green Grams","Local-Special","-","-","Tseikuru","68.00/Kg","80.00/Kg","80000.00","Kitui","2024-03-07"
1506,"Green Grams","Makueni","-","-","Nyamakima","94.44/Kg","140.00/Kg",NULL,"Nairobi","2024-03-07"
1507,"Ground Nuts","Large Brown","-","-","Aram","215.31/Kg","239.23/Kg","200.00","Siaya","2024-03-04"
1508,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-03-04"
1509,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","5000.00","Uasin-Gishu","2022-12-13"
1510,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","560.00","Machakos","2022-12-13"
1511,"Beans Red Haricot (Wairimu)","-","-","-","Makutano Kirinyaga","88.89/Kg","100.00/Kg","3200.00","Kirinyaga","2024-03-06"
1512,"Beans Red Haricot (Wairimu)","-","-","-","Naivasha Market","160.00/Kg","180.00/Kg",NULL,"Nakuru","2024-03-06"
1513,"Red Sorghum","-","-","-","Kagio","80.00/Kg","100.00/Kg",NULL,"Kirinyaga","2024-01-25"
